%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
340148000000,282,340148000000,world,0.0978050878252,0.00126164225891,-0.00436611150866,2.75615074097e-08,2.5387640516e-05,2.76045820198e-05,-0.999999999297
340182000000,283,340181000000,world,0.097806111128,0.00127622069106,-0.00433065136258,3.85101557865e-08,2.4783986947e-05,2.77870233884e-05,-0.999999999307
340214000000,284,340214000000,world,0.097806111128,0.00127622069106,-0.00433065136258,3.85101557865e-08,2.4783986947e-05,2.77870233884e-05,-0.999999999307
340249000000,285,340248000000,world,0.097806111128,0.00127622069106,-0.00433065136258,3.85101557865e-08,2.4783986947e-05,2.77870233884e-05,-0.999999999307
340281000000,286,340281000000,world,0.0978019463685,0.00129096806241,-0.00429442365171,4.62746433394e-08,2.42596643438e-05,2.79699921678e-05,-0.999999999315
340314000000,287,340314000000,world,0.0978019463685,0.00129096806241,-0.00429442365171,4.62746433394e-08,2.42596643438e-05,2.79699921678e-05,-0.999999999315
340348000000,288,340348000000,world,0.0978019463685,0.00129096806241,-0.00429442365171,4.62746433394e-08,2.42596643438e-05,2.79699921678e-05,-0.999999999315
340382000000,289,340381000000,world,0.0977942727485,0.00130553462615,-0.00425812708192,4.76438344332e-08,2.37959721903e-05,2.81508529459e-05,-0.999999999321
340414000000,290,340414000000,world,0.0977942727485,0.00130553462615,-0.00425812708192,4.76438344332e-08,2.37959721903e-05,2.81508529459e-05,-0.999999999321
340449000000,291,340449000000,world,0.0977942727485,0.00130553462615,-0.00425812708192,4.76438344332e-08,2.37959721903e-05,2.81508529459e-05,-0.999999999321
340482000000,292,340481000000,world,0.0977883128809,0.00132047886335,-0.00422192807204,6.69458375402e-08,2.33333881512e-05,2.83336546241e-05,-0.999999999326
340514000000,293,340514000000,world,0.0977883128809,0.00132047886335,-0.00422192807204,6.69458375402e-08,2.33333881512e-05,2.83336546241e-05,-0.999999999326
340549000000,294,340548000000,world,0.0977883128809,0.00132047886335,-0.00422192807204,6.69458375402e-08,2.33333881512e-05,2.83336546241e-05,-0.999999999326
340581000000,295,340581000000,world,0.0977826431751,0.00133581943231,-0.00418516260952,8.65950946505e-08,2.28826670599e-05,2.85209551284e-05,-0.999999999331
340614000000,296,340614000000,world,0.0977826431751,0.00133581943231,-0.00418516260952,8.65950946505e-08,2.28826670599e-05,2.85209551284e-05,-0.999999999331
340648000000,297,340648000000,world,0.0977826431751,0.00133581943231,-0.00418516260952,8.65950946505e-08,2.28826670599e-05,2.85209551284e-05,-0.999999999331
340681000000,298,340681000000,world,0.0977778174279,0.001351405326,-0.00414815816068,1.05341183554e-07,2.24420078656e-05,2.87113577103e-05,-0.999999999336
340714000000,299,340714000000,world,0.0977778174279,0.001351405326,-0.00414815816068,1.05341183554e-07,2.24420078656e-05,2.87113577103e-05,-0.999999999336
340749000000,300,340748000000,world,0.0977778174279,0.001351405326,-0.00414815816068,1.05341183554e-07,2.24420078656e-05,2.87113577103e-05,-0.999999999336
340781000000,301,340781000000,world,0.0977736337704,0.00136723777872,-0.00411089880482,1.23038944699e-07,2.20139300884e-05,2.89047489976e-05,-0.99999999934
340814000000,302,340814000000,world,0.0977736337704,0.00136723777872,-0.00411089880482,1.23038944699e-07,2.20139300884e-05,2.89047489976e-05,-0.99999999934
340848000000,303,340848000000,world,0.0977654168738,0.00138276188415,-0.00407324046844,1.17644147535e-07,2.16447842756e-05,2.90966216718e-05,-0.999999999342
340881000000,304,340881000000,world,0.0977654168738,0.00138276188415,-0.00407324046844,1.17644147535e-07,2.16447842756e-05,2.90966216718e-05,-0.999999999342
340915000000,305,340914000000,world,0.0977654168738,0.00138276188415,-0.00407324046844,1.17644147535e-07,2.16447842756e-05,2.90966216718e-05,-0.999999999342
340948000000,306,340948000000,world,0.0977654168738,0.00138276188415,-0.00407324046844,1.17644147535e-07,2.16447842756e-05,2.90966216718e-05,-0.999999999342
340981000000,307,340981000000,world,0.0977579543772,0.00139872015996,-0.00403531568355,1.27402028594e-07,2.12781999752e-05,2.92912514116e-05,-0.999999999345
341014000000,308,341014000000,world,0.0977579543772,0.00139872015996,-0.00403531568355,1.27402028594e-07,2.12781999752e-05,2.92912514116e-05,-0.999999999345
341048000000,309,341048000000,world,0.0977579543772,0.00139872015996,-0.00403531568355,1.27402028594e-07,2.12781999752e-05,2.92912514116e-05,-0.999999999345
341081000000,310,341081000000,world,0.0977579543772,0.00139872015996,-0.00403531568355,1.27402028594e-07,2.12781999752e-05,2.92912514116e-05,-0.999999999345
341114000000,311,341114000000,world,0.0977345079032,0.00142031822424,-0.00398546196928,1.58334620415e-07,2.09945787306e-05,2.95375751727e-05,-0.999999999343
341149000000,312,341149000000,world,0.0977345079032,0.00142031822424,-0.00398546196928,1.58334620415e-07,2.09945787306e-05,2.95375751727e-05,-0.999999999343
341181000000,313,341181000000,world,0.0977345079032,0.00142031822424,-0.00398546196928,1.58334620415e-07,2.09945787306e-05,2.95375751727e-05,-0.999999999343
341214000000,314,341214000000,world,0.0977306475969,0.00143658078957,-0.00394676429142,1.58390033089e-07,2.06000137851e-05,2.97414492393e-05,-0.999999999346
341248000000,315,341248000000,world,0.0977306475969,0.00143658078957,-0.00394676429142,1.58390033089e-07,2.06000137851e-05,2.97414492393e-05,-0.999999999346
341281000000,316,341281000000,world,0.0977306475969,0.00143658078957,-0.00394676429142,1.58390033089e-07,2.06000137851e-05,2.97414492393e-05,-0.999999999346
341315000000,317,341314000000,world,0.0977306475969,0.00143658078957,-0.00394676429142,1.58390033089e-07,2.06000137851e-05,2.97414492393e-05,-0.999999999346
341348000000,318,341348000000,world,0.0977128243759,0.00145821882373,-0.00389676840263,1.77069191865e-07,2.02740349458e-05,2.99957086632e-05,-0.999999999345
341381000000,319,341381000000,world,0.0977128243759,0.00145821882373,-0.00389676840263,1.77069191865e-07,2.02740349458e-05,2.99957086632e-05,-0.999999999345
341415000000,320,341414000000,world,0.0977128243759,0.00145821882373,-0.00389676840263,1.77069191865e-07,2.02740349458e-05,2.99957086632e-05,-0.999999999345
341448000000,321,341448000000,world,0.0977145294214,0.0014742911439,-0.00385822443871,1.67065303924e-07,1.98406152652e-05,3.0206249552e-05,-0.999999999347
341481000000,322,341481000000,world,0.0977145294214,0.0014742911439,-0.00385822443871,1.67065303924e-07,1.98406152652e-05,3.0206249552e-05,-0.999999999347
341514000000,323,341514000000,world,0.0977145294214,0.0014742911439,-0.00385822443871,1.67065303924e-07,1.98406152652e-05,3.0206249552e-05,-0.999999999347
341548000000,324,341548000000,world,0.0977180833894,0.00149045884309,-0.00381963445931,1.56801739815e-07,1.94039588826e-05,3.04205056147e-05,-0.999999999349
341581000000,325,341581000000,world,0.0977180833894,0.00149045884309,-0.00381963445931,1.56801739815e-07,1.94039588826e-05,3.04205056147e-05,-0.999999999349
341614000000,326,341614000000,world,0.0977180833894,0.00149045884309,-0.00381963445931,1.56801739815e-07,1.94039588826e-05,3.04205056147e-05,-0.999999999349
341649000000,327,341649000000,world,0.0977230023074,0.00150676792763,-0.00378098243528,1.46513943311e-07,1.89728386376e-05,3.06383728438e-05,-0.999999999351
341682000000,328,341681000000,world,0.0977230023074,0.00150676792763,-0.00378098243528,1.46513943311e-07,1.89728386376e-05,3.06383728438e-05,-0.999999999351
341714000000,329,341714000000,world,0.0977230023074,0.00150676792763,-0.00378098243528,1.46513943311e-07,1.89728386376e-05,3.06383728438e-05,-0.999999999351
341748000000,330,341748000000,world,0.0977290137305,0.00152328523387,-0.00374225392814,1.38454871901e-07,1.85525205046e-05,3.0859403609e-05,-0.999999999352
341781000000,331,341781000000,world,0.0977290137305,0.00152328523387,-0.00374225392814,1.38454871901e-07,1.85525205046e-05,3.0859403609e-05,-0.999999999352
341814000000,332,341814000000,world,0.0977290137305,0.00152328523387,-0.00374225392814,1.38454871901e-07,1.85525205046e-05,3.0859403609e-05,-0.999999999352
341848000000,333,341848000000,world,0.097734142513,0.00154112655155,-0.00370266425527,1.46894987563e-07,1.81752017924e-05,3.1087314643e-05,-0.999999999352
341882000000,334,341882000000,world,0.097734142513,0.00154112655155,-0.00370266425527,1.46894987563e-07,1.81752017924e-05,3.1087314643e-05,-0.999999999352
341915000000,335,341914000000,world,0.097734142513,0.00154112655155,-0.00370266425527,1.46894987563e-07,1.81752017924e-05,3.1087314643e-05,-0.999999999352
341949000000,336,341948000000,world,0.097734142513,0.00154112655155,-0.00370266425527,1.46894987563e-07,1.81752017924e-05,3.1087314643e-05,-0.999999999352
341981000000,337,341981000000,world,0.0977263924549,0.00156587284899,-0.00365060719736,1.87466089652e-07,1.78918196831e-05,3.13748782969e-05,-0.999999999348
342014000000,338,342014000000,world,0.0977263924549,0.00156587284899,-0.00365060719736,1.87466089652e-07,1.78918196831e-05,3.13748782969e-05,-0.999999999348
342048000000,339,342048000000,world,0.0977263924549,0.00156587284899,-0.00365060719736,1.87466089652e-07,1.78918196831e-05,3.13748782969e-05,-0.999999999348
342081000000,340,342081000000,world,0.0977263924549,0.00156587284899,-0.00365060719736,1.87466089652e-07,1.78918196831e-05,3.13748782969e-05,-0.999999999348
342114000000,341,342114000000,world,0.0977214284691,0.00159146991368,-0.00359798233459,2.29271433727e-07,1.75994414185e-05,3.1671103495e-05,-0.999999999344
342148000000,342,342148000000,world,0.0977214284691,0.00159146991368,-0.00359798233459,2.29271433727e-07,1.75994414185e-05,3.1671103495e-05,-0.999999999344
342181000000,343,342181000000,world,0.0977214284691,0.00159146991368,-0.00359798233459,2.29271433727e-07,1.75994414185e-05,3.1671103495e-05,-0.999999999344
342214000000,344,342214000000,world,0.0977214284691,0.00159146991368,-0.00359798233459,2.29271433727e-07,1.75994414185e-05,3.1671103495e-05,-0.999999999344
342248000000,345,342248000000,world,0.097715608996,0.00161702350356,-0.00354465293161,2.45183396808e-07,1.7325129373e-05,3.19716330113e-05,-0.999999999339
342281000000,346,342281000000,world,0.097715608996,0.00161702350356,-0.00354465293161,2.45183396808e-07,1.7325129373e-05,3.19716330113e-05,-0.999999999339
342314000000,347,342314000000,world,0.097715608996,0.00161702350356,-0.00354465293161,2.45183396808e-07,1.7325129373e-05,3.19716330113e-05,-0.999999999339
342348000000,348,342348000000,world,0.0977270896421,0.00163655293639,-0.00350344553328,2.4653807762e-07,1.69523840069e-05,3.22206672904e-05,-0.999999999337
342381000000,349,342381000000,world,0.0977270896421,0.00163655293639,-0.00350344553328,2.4653807762e-07,1.69523840069e-05,3.22206672904e-05,-0.999999999337
342415000000,350,342415000000,world,0.0977270896421,0.00163655293639,-0.00350344553328,2.4653807762e-07,1.69523840069e-05,3.22206672904e-05,-0.999999999337
342448000000,351,342448000000,world,0.0977364792711,0.00165586074685,-0.00346137983895,2.25350109906e-07,1.66078266071e-05,3.24727263226e-05,-0.999999999335
342481000000,352,342481000000,world,0.0977364792711,0.00165586074685,-0.00346137983895,2.25350109906e-07,1.66078266071e-05,3.24727263226e-05,-0.999999999335
342515000000,353,342514000000,world,0.0977364792711,0.00165586074685,-0.00346137983895,2.25350109906e-07,1.66078266071e-05,3.24727263226e-05,-0.999999999335
342548000000,354,342548000000,world,0.0977364792711,0.00165586074685,-0.00346137983895,2.25350109906e-07,1.66078266071e-05,3.24727263226e-05,-0.999999999335
342581000000,355,342581000000,world,0.0910741749359,-0.00103901577846,0.012074753277,0.00400639198715,-0.0100356920803,-0.000184655925349,0.9999415981
342614000000,356,342614000000,world,0.0910741749359,-0.00103901577846,0.012074753277,0.00400639198715,-0.0100356920803,-0.000184655925349,0.9999415981
342648000000,357,342648000000,world,0.0910741749359,-0.00103901577846,0.012074753277,0.00400639198715,-0.0100356920803,-0.000184655925349,0.9999415981
342681000000,358,342681000000,world,0.082678552684,-0.00483821162995,0.0675486056266,0.00817249513811,-0.0184761430023,-0.000246723187023,0.999795869961
342714000000,359,342714000000,world,0.082678552684,-0.00483821162995,0.0675486056266,0.00817249513811,-0.0184761430023,-0.000246723187023,0.999795869961
342748000000,360,342748000000,world,0.082678552684,-0.00483821162995,0.0675486056266,0.00817249513811,-0.0184761430023,-0.000246723187023,0.999795869961
342781000000,361,342781000000,world,0.0759412010837,-0.00810413082142,0.157968795289,0.00848717937689,-0.0169179099622,-0.000185191573475,0.999820842858
342815000000,362,342814000000,world,0.0759412010837,-0.00810413082142,0.157968795289,0.00848717937689,-0.0169179099622,-0.000185191573475,0.999820842858
342848000000,363,342848000000,world,0.0759412010837,-0.00810413082142,0.157968795289,0.00848717937689,-0.0169179099622,-0.000185191573475,0.999820842858
342881000000,364,342881000000,world,0.0686371624166,-0.0115132906529,0.281409487293,0.00630020693406,-0.0102736619073,-0.000117730835627,0.999927370064
342914000000,365,342914000000,world,0.0686371624166,-0.0115132906529,0.281409487293,0.00630020693406,-0.0102736619073,-0.000117730835627,0.999927370064
342948000000,366,342948000000,world,0.0686371624166,-0.0115132906529,0.281409487293,0.00630020693406,-0.0102736619073,-0.000117730835627,0.999927370064
342981000000,367,342981000000,world,0.0593974320326,-0.0158655027436,0.443339893277,0.00373105681338,-0.00322144103187,-3.04660977798e-05,0.999987850228
343015000000,368,343015000000,world,0.0593974320326,-0.0158655027436,0.443339893277,0.00373105681338,-0.00322144103187,-3.04660977798e-05,0.999987850228
343049000000,369,343048000000,world,0.0593974320326,-0.0158655027436,0.443339893277,0.00373105681338,-0.00322144103187,-3.04660977798e-05,0.999987850228
343081000000,370,343081000000,world,0.0477791025834,-0.021359113424,0.634240747032,0.00174871254859,0.000744908854164,-8.0571429098e-06,0.999998193524
343114000000,371,343114000000,world,0.0477791025834,-0.021359113424,0.634240747032,0.00174871254859,0.000744908854164,-8.0571429098e-06,0.999998193524
343148000000,372,343148000000,world,0.0477791025834,-0.021359113424,0.634240747032,0.00174871254859,0.000744908854164,-8.0571429098e-06,0.999998193524
343182000000,373,343181000000,world,0.0353446734555,-0.0272890973224,0.808432916096,8.67833985987e-05,0.00267599995412,6.59977982191e-05,0.999996413562
343215000000,374,343214000000,world,0.0353446734555,-0.0272890973224,0.808432916096,8.67833985987e-05,0.00267599995412,6.59977982191e-05,0.999996413562
343249000000,375,343248000000,world,0.0353446734555,-0.0272890973224,0.808432916096,8.67833985987e-05,0.00267599995412,6.59977982191e-05,0.999996413562
343281000000,376,343281000000,world,0.0353446734555,-0.0272890973224,0.808432916096,8.67833985987e-05,0.00267599995412,6.59977982191e-05,0.999996413562
343314000000,377,343314000000,world,0.0204867097898,-0.0350199631678,0.999444721973,0.00217916315441,-0.00630061864017,-0.000113258941863,-0.999977770065
343348000000,378,343348000000,world,0.0204867097898,-0.0350199631678,0.999444721973,0.00217916315441,-0.00630061864017,-0.000113258941863,-0.999977770065
343382000000,379,343382000000,world,0.0204867097898,-0.0350199631678,0.999444721973,0.00217916315441,-0.00630061864017,-0.000113258941863,-0.999977770065
343414000000,380,343414000000,world,0.0204867097898,-0.0350199631678,0.999444721973,0.00217916315441,-0.00630061864017,-0.000113258941863,-0.999977770065
343448000000,381,343448000000,world,0.00531132078376,-0.0432824914417,1.16245850858,0.00230732331518,-0.00583440772106,-0.000187406186271,-0.999980300218
343481000000,382,343481000000,world,0.00531132078376,-0.0432824914417,1.16245850858,0.00230732331518,-0.00583440772106,-0.000187406186271,-0.999980300218
343515000000,383,343515000000,world,0.00531132078376,-0.0432824914417,1.16245850858,0.00230732331518,-0.00583440772106,-0.000187406186271,-0.999980300218
343548000000,384,343548000000,world,0.00531132078376,-0.0432824914417,1.16245850858,0.00230732331518,-0.00583440772106,-0.000187406186271,-0.999980300218
343581000000,385,343581000000,world,-0.0079547188472,-0.0506055673532,1.29968672313,0.00232522255205,-0.00433087770824,-0.000104443100838,-0.999987912892
343614000000,386,343614000000,world,-0.0079547188472,-0.0506055673532,1.29968672313,0.00232522255205,-0.00433087770824,-0.000104443100838,-0.999987912892
343648000000,387,343648000000,world,-0.0079547188472,-0.0506055673532,1.29968672313,0.00232522255205,-0.00433087770824,-0.000104443100838,-0.999987912892
343681000000,388,343681000000,world,-0.0174362151131,-0.0556884668588,1.39055987016,0.00238139295075,-0.00320273451547,2.62708926968e-06,-0.999992035694
343714000000,389,343714000000,world,-0.0174362151131,-0.0556884668588,1.39055987016,0.00238139295075,-0.00320273451547,2.62708926968e-06,-0.999992035694
343749000000,390,343749000000,world,-0.0174362151131,-0.0556884668588,1.39055987016,0.00238139295075,-0.00320273451547,2.62708926968e-06,-0.999992035694
343781000000,391,343781000000,world,-0.0257021971749,-0.0606272724273,1.47396896278,0.00256212907612,-0.00282299539939,7.09093975876e-05,-0.999992730555
343814000000,392,343814000000,world,-0.0257021971749,-0.0606272724273,1.47396896278,0.00256212907612,-0.00282299539939,7.09093975876e-05,-0.999992730555
343849000000,393,343849000000,world,-0.0257021971749,-0.0606272724273,1.47396896278,0.00256212907612,-0.00282299539939,7.09093975876e-05,-0.999992730555
343881000000,394,343881000000,world,-0.0327470834044,-0.0649240471195,1.54901860517,0.00278038073894,-0.00301062207579,8.43974197137e-05,-0.999991599222
343914000000,395,343914000000,world,-0.0327470834044,-0.0649240471195,1.54901860517,0.00278038073894,-0.00301062207579,8.43974197137e-05,-0.999991599222
343949000000,396,343948000000,world,-0.0327470834044,-0.0649240471195,1.54901860517,0.00278038073894,-0.00301062207579,8.43974197137e-05,-0.999991599222
343981000000,397,343981000000,world,-0.0327470834044,-0.0649240471195,1.54901860517,0.00278038073894,-0.00301062207579,8.43974197137e-05,-0.999991599222
344015000000,398,344014000000,world,-0.0406212709491,-0.0696513866735,1.64102023716,0.00271514480369,-0.00360099945202,0.000117826277911,-0.999989823403
344049000000,399,344048000000,world,-0.0406212709491,-0.0696513866735,1.64102023716,0.00271514480369,-0.00360099945202,0.000117826277911,-0.999989823403
344081000000,400,344081000000,world,-0.0406212709491,-0.0696513866735,1.64102023716,0.00271514480369,-0.00360099945202,0.000117826277911,-0.999989823403
344114000000,401,344114000000,world,-0.0406212709491,-0.0696513866735,1.64102023716,0.00271514480369,-0.00360099945202,0.000117826277911,-0.999989823403
344149000000,402,344148000000,world,-0.0467590699786,-0.0734463266841,1.72510729071,0.00222688944592,-0.00381518290742,0.000114821530148,-0.999990236032
344181000000,403,344181000000,world,-0.0467590699786,-0.0734463266841,1.72510729071,0.00222688944592,-0.00381518290742,0.000114821530148,-0.999990236032
344214000000,404,344214000000,world,-0.0467590699786,-0.0734463266841,1.72510729071,0.00222688944592,-0.00381518290742,0.000114821530148,-0.999990236032
344248000000,405,344248000000,world,-0.0492960231854,-0.0752048219394,1.78413099882,0.00173288156779,-0.00365380927947,0.000198740020215,-0.999991803617
344281000000,406,344281000000,world,-0.0492960231854,-0.0752048219394,1.78413099882,0.00173288156779,-0.00365380927947,0.000198740020215,-0.999991803617
344315000000,407,344315000000,world,-0.0492960231854,-0.0752048219394,1.78413099882,0.00173288156779,-0.00365380927947,0.000198740020215,-0.999991803617
344348000000,408,344348000000,world,-0.051856891211,-0.0762942381213,1.84025766627,0.00141757226417,-0.00258748635435,0.000309590709521,-0.999995599769
344381000000,409,344381000000,world,-0.051856891211,-0.0762942381213,1.84025766627,0.00141757226417,-0.00258748635435,0.000309590709521,-0.999995599769
344414000000,410,344414000000,world,-0.051856891211,-0.0762942381213,1.84025766627,0.00141757226417,-0.00258748635435,0.000309590709521,-0.999995599769
344448000000,411,344448000000,world,-0.0534030672748,-0.0765801050681,1.89346364979,0.00113490507602,-0.00138265876672,0.000408526820213,-0.999998316674
344481000000,412,344481000000,world,-0.0534030672748,-0.0765801050681,1.89346364979,0.00113490507602,-0.00138265876672,0.000408526820213,-0.999998316674
344514000000,413,344514000000,world,-0.0534030672748,-0.0765801050681,1.89346364979,0.00113490507602,-0.00138265876672,0.000408526820213,-0.999998316674
344548000000,414,344548000000,world,-0.0539451016278,-0.0765914062311,1.94333494146,0.000844802889825,-0.000727365321651,0.00044695560971,-0.999999278739
344581000000,415,344581000000,world,-0.0539451016278,-0.0765914062311,1.94333494146,0.000844802889825,-0.000727365321651,0.00044695560971,-0.999999278739
344615000000,416,344614000000,world,-0.0539451016278,-0.0765914062311,1.94333494146,0.000844802889825,-0.000727365321651,0.00044695560971,-0.999999278739
344649000000,417,344648000000,world,-0.0452857011911,-0.0766582626486,1.9833420348,0.00125726261747,-0.0189732183071,0.000385537886625,-0.999819127462
344682000000,418,344681000000,world,-0.0452857011911,-0.0766582626486,1.9833420348,0.00125726261747,-0.0189732183071,0.000385537886625,-0.999819127462
344714000000,419,344714000000,world,-0.0452857011911,-0.0766582626486,1.9833420348,0.00125726261747,-0.0189732183071,0.000385537886625,-0.999819127462
344748000000,420,344748000000,world,0.0419957828272,-0.0600787171725,1.93491894855,0.0255413574926,-0.189551127792,-0.00821143894014,-0.981504244148
344782000000,421,344782000000,world,0.0419957828272,-0.0600787171725,1.93491894855,0.0255413574926,-0.189551127792,-0.00821143894014,-0.981504244148
344814000000,422,344814000000,world,0.0902078455217,-0.0515917344718,1.89747112129,0.0290762210669,-0.27436946793,-0.0172915104746,-0.96102912136
344848000000,423,344848000000,world,0.0902078455217,-0.0515917344718,1.89747112129,0.0290762210669,-0.27436946793,-0.0172915104746,-0.96102912136
344882000000,424,344882000000,world,0.0902078455217,-0.0515917344718,1.89747112129,0.0290762210669,-0.27436946793,-0.0172915104746,-0.96102912136
344914000000,425,344914000000,world,0.0902078455217,-0.0515917344718,1.89747112129,0.0290762210669,-0.27436946793,-0.0172915104746,-0.96102912136
344948000000,426,344948000000,world,0.215836078535,-0.0616981806886,1.89846825805,0.0223996509687,0.313953207509,0.0190647298927,0.94898270543
344982000000,427,344981000000,world,0.215836078535,-0.0616981806886,1.89846825805,0.0223996509687,0.313953207509,0.0190647298927,0.94898270543
345014000000,428,345014000000,world,0.215836078535,-0.0616981806886,1.89846825805,0.0223996509687,0.313953207509,0.0190647298927,0.94898270543
345048000000,429,345048000000,world,0.342723520721,-0.063396957457,1.92300613188,0.0347131542305,0.262007948933,0.0166227519265,0.9642979393
345081000000,430,345081000000,world,0.342723520721,-0.063396957457,1.92300613188,0.0347131542305,0.262007948933,0.0166227519265,0.9642979393
345114000000,431,345114000000,world,0.342723520721,-0.063396957457,1.92300613188,0.0347131542305,0.262007948933,0.0166227519265,0.9642979393
345149000000,432,345148000000,world,0.508108954696,-0.0485088943448,1.94711371612,-0.00739858653452,-0.19310536489,-0.019823889167,-0.980949841932
345182000000,433,345181000000,world,0.508108954696,-0.0485088943448,1.94711371612,-0.00739858653452,-0.19310536489,-0.019823889167,-0.980949841932
345214000000,434,345214000000,world,0.508108954696,-0.0485088943448,1.94711371612,-0.00739858653452,-0.19310536489,-0.019823889167,-0.980949841932
345249000000,435,345248000000,world,0.711579775909,-0.0343562016015,1.9575907797,0.01652085702,-0.141778507236,-0.0239869103255,-0.98946982991
345281000000,436,345281000000,world,0.711579775909,-0.0343562016015,1.9575907797,0.01652085702,-0.141778507236,-0.0239869103255,-0.98946982991
345314000000,437,345314000000,world,0.711579775909,-0.0343562016015,1.9575907797,0.01652085702,-0.141778507236,-0.0239869103255,-0.98946982991
345348000000,438,345348000000,world,0.962063545166,-0.0304563117111,1.94968202399,0.0148246915566,-0.138949819848,-0.0258484351799,-0.989851016307
345381000000,439,345381000000,world,0.962063545166,-0.0304563117111,1.94968202399,0.0148246915566,-0.138949819848,-0.0258484351799,-0.989851016307
345415000000,440,345414000000,world,0.962063545166,-0.0304563117111,1.94968202399,0.0148246915566,-0.138949819848,-0.0258484351799,-0.989851016307
345449000000,441,345448000000,world,1.23368689564,-0.0148391780273,1.95042374865,0.0266415302099,-0.133629590848,-0.0280745505986,-0.990275305623
345481000000,442,345481000000,world,1.23368689564,-0.0148391780273,1.95042374865,0.0266415302099,-0.133629590848,-0.0280745505986,-0.990275305623
345515000000,443,345514000000,world,1.23368689564,-0.0148391780273,1.95042374865,0.0266415302099,-0.133629590848,-0.0280745505986,-0.990275305623
345548000000,444,345548000000,world,1.51654794484,0.00325365950034,1.96175617996,0.0335306542598,-0.11247175364,-0.029247800762,-0.992658232227
345581000000,445,345581000000,world,1.51654794484,0.00325365950034,1.96175617996,0.0335306542598,-0.11247175364,-0.029247800762,-0.992658232227
345614000000,446,345614000000,world,1.51654794484,0.00325365950034,1.96175617996,0.0335306542598,-0.11247175364,-0.029247800762,-0.992658232227
345648000000,447,345648000000,world,1.80715362901,0.0228398979806,1.97843594139,0.0303672258826,-0.0803770158872,-0.0300803254104,-0.995847649459
345682000000,448,345681000000,world,1.80715362901,0.0228398979806,1.97843594139,0.0303672258826,-0.0803770158872,-0.0300803254104,-0.995847649459
345714000000,449,345714000000,world,1.80715362901,0.0228398979806,1.97843594139,0.0303672258826,-0.0803770158872,-0.0300803254104,-0.995847649459
345748000000,450,345748000000,world,2.10669205261,0.0460436183579,1.99354748394,0.0237225210528,-0.0498321508565,-0.0301817933287,-0.998019567988
345781000000,451,345781000000,world,2.10669205261,0.0460436183579,1.99354748394,0.0237225210528,-0.0498321508565,-0.0301817933287,-0.998019567988
345814000000,452,345814000000,world,2.10669205261,0.0460436183579,1.99354748394,0.0237225210528,-0.0498321508565,-0.0301817933287,-0.998019567988
345849000000,453,345848000000,world,2.10669205261,0.0460436183579,1.99354748394,0.0237225210528,-0.0498321508565,-0.0301817933287,-0.998019567988
345881000000,454,345881000000,world,2.51453650472,0.0838607443093,2.00605548816,0.0170357023066,-0.0353433276419,-0.0297017656832,-0.998788485693
345914000000,455,345914000000,world,2.51453650472,0.0838607443093,2.00605548816,0.0170357023066,-0.0353433276419,-0.0297017656832,-0.998788485693
345948000000,456,345948000000,world,2.51453650472,0.0838607443093,2.00605548816,0.0170357023066,-0.0353433276419,-0.0297017656832,-0.998788485693
345981000000,457,345981000000,world,2.82546800088,0.118465388664,2.01048368413,0.0175010469755,-0.0378364301792,-0.0292866912578,-0.998701360578
346015000000,458,346014000000,world,2.82546800088,0.118465388664,2.01048368413,0.0175010469755,-0.0378364301792,-0.0292866912578,-0.998701360578
346048000000,459,346048000000,world,2.82546800088,0.118465388664,2.01048368413,0.0175010469755,-0.0378364301792,-0.0292866912578,-0.998701360578
346081000000,460,346081000000,world,3.13274207963,0.155910572422,2.01160060522,0.0191684970678,-0.0385864747055,-0.0290732377596,-0.998648286203
346115000000,461,346114000000,world,3.13274207963,0.155910572422,2.01160060522,0.0191684970678,-0.0385864747055,-0.0290732377596,-0.998648286203
346149000000,462,346148000000,world,3.13274207963,0.155910572422,2.01160060522,0.0191684970678,-0.0385864747055,-0.0290732377596,-0.998648286203
346181000000,463,346181000000,world,3.43800439538,0.195665305819,2.00833279356,0.0193638892136,-0.0399336561212,-0.0290035164893,-0.998593580459
346214000000,464,346214000000,world,3.43800439538,0.195665305819,2.00833279356,0.0193638892136,-0.0399336561212,-0.0290035164893,-0.998593580459
346248000000,465,346248000000,world,3.43800439538,0.195665305819,2.00833279356,0.0193638892136,-0.0399336561212,-0.0290035164893,-0.998593580459
346282000000,466,346281000000,world,3.74395399187,0.236146516435,1.99950472051,0.0166547146023,-0.0459846531868,-0.0287989600178,-0.998388026799
346314000000,467,346314000000,world,3.74395399187,0.236146516435,1.99950472051,0.0166547146023,-0.0459846531868,-0.0287989600178,-0.998388026799
346350000000,468,346349000000,world,3.74395399187,0.236146516435,1.99950472051,0.0166547146023,-0.0459846531868,-0.0287989600178,-0.998388026799
346381000000,469,346381000000,world,4.05461048363,0.27851031356,1.98544857739,0.0129689334819,-0.0565177409582,-0.0283936062579,-0.997913500683
346415000000,470,346414000000,world,4.05461048363,0.27851031356,1.98544857739,0.0129689334819,-0.0565177409582,-0.0283936062579,-0.997913500683
346448000000,471,346448000000,world,4.05461048363,0.27851031356,1.98544857739,0.0129689334819,-0.0565177409582,-0.0283936062579,-0.997913500683
