%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
349339000000,800,349339000000,base_link,6.38487672806,1.32451963425,-0.0578052587807,0.0623201132171,-0.0557049675112,-0.00864222916868
349371000000,801,349371000000,base_link,6.38876819611,1.33712053299,-0.0589013509452,0.0494916590549,-0.0364578856625,-0.0109574360814
349407000000,802,349407000000,base_link,6.38739871979,1.34564709663,-0.0598839595914,0.0532238549861,-0.0408317905705,-0.0148488032449
349439000000,803,349439000000,base_link,6.38626670837,1.35387706757,-0.0572216436267,0.0873615290309,-0.0747652596807,-0.0198958353773
349471000000,804,349471000000,base_link,6.38408374786,1.36095142365,-0.0549749322236,0.0803553005056,-0.0211567505063,-0.0218238170999
349507000000,805,349507000000,base_link,6.38557386398,1.3675724268,-0.0543110743165,0.0826558814763,-0.0138496859209,-0.0222793177494
349539000000,806,349539000000,base_link,6.38660907745,1.37387156487,-0.0543536432087,0.107329939705,-0.0906983173881,-0.0242685366767
349571000000,807,349571000000,base_link,6.38806390762,1.37873351574,-0.0527979806066,0.074714567223,-0.0105222411994,-0.0288672098453
349607000000,808,349607000000,base_link,6.38792037964,1.38256561756,-0.0537135824561,0.0730880067697,-0.0144681150168,-0.0352692124687
349639000000,809,349639000000,base_link,6.38434934616,1.38514184952,-0.0526029504836,0.0882630859687,-0.0697887075334,-0.0271273097204
349671000000,810,349671000000,base_link,6.3836107254,1.38640296459,-0.0471932739019,0.0530591757558,0.0193812216986,-0.0269369020095
349707000000,811,349707000000,base_link,6.38360595703,1.38759827614,-0.0429662540555,0.0502344299545,0.00914725715854,-0.0254151096439
349739000000,812,349739000000,base_link,6.38312482834,1.38772952557,-0.0394342690706,0.052895173373,-0.0313554174226,-0.0202713539824
349771000000,813,349771000000,base_link,6.3833117485,1.38843095303,-0.0338389836252,0.0234005153487,0.0480409664565,-0.0173429344665
349807000000,814,349807000000,base_link,6.38188743591,1.38813793659,-0.0297836773098,0.0106232558831,0.0753794934626,-0.0155497397379
349839000000,815,349839000000,base_link,6.38121461868,1.38794589043,-0.0265275333077,0.0260878770768,0.0239801207931,-0.0180510945794
349871000000,816,349871000000,base_link,6.38027524948,1.38769423962,-0.0239455606788,0.00826466657537,0.0505070659694,-0.00980279521896
349907000000,817,349907000000,base_link,6.38366937637,1.3866764307,-0.0230003558099,0.00215385397127,0.0642550782961,-0.0145556525145
349939000000,818,349939000000,base_link,6.38615179062,1.38692188263,-0.0226513687521,7.19014919698e-05,0.0932823736815,-0.0119523644049
349971000000,819,349971000000,base_link,6.38985490799,1.38585424423,-0.0217978022993,0.00444692628665,0.0769979967917,-0.0107260799061
350007000000,820,350007000000,base_link,6.39259052277,1.38412368298,-0.0218640323728,0.0300960869268,0.0112663832144,-0.0153999939324
350039000000,821,350039000000,base_link,6.39456272125,1.38240146637,-0.0222079344094,0.0140553171858,0.00456690266032,-0.00979662828311
350071000000,822,350071000000,base_link,6.39632225037,1.38040280342,-0.0233132839203,-0.0119559920303,0.0232063157729,-0.000871124859901
350107000000,823,350107000000,base_link,6.40203809738,1.37934017181,-0.0259650852531,-0.0199752123657,0.0265541323479,-0.00355141726892
350139000000,824,350139000000,base_link,6.40584230423,1.37762367725,-0.0308837220073,-0.0192025370651,0.0242748556655,-0.00242506080242
350171000000,825,350171000000,base_link,6.41056108475,1.37679708004,-0.0342028848827,-0.0197606044489,0.0126602493639,-0.00566813576615
350207000000,826,350207000000,base_link,6.41577720642,1.37535488605,-0.035967707634,-0.0168870422315,-0.001829761068,-0.00542348601922
350239000000,827,350239000000,base_link,6.41924095154,1.37341988087,-0.0369514748454,-0.0137341890379,-0.0213131775848,-0.00196737841808
350271000000,828,350271000000,base_link,6.42222595215,1.37172985077,-0.0368916541338,-0.0092240962302,-0.0344425569209,-0.00229725929324
350307000000,829,350307000000,base_link,6.42494153976,1.37081587315,-0.0371341072023,-0.0115268571357,-0.0289254511627,-0.00212870267299
350339000000,830,350339000000,base_link,6.42765617371,1.36967074871,-0.0378760434687,-0.0123386781228,-0.0286108240636,-0.00234752605969
350371000000,831,350371000000,base_link,6.43005132675,1.36751484871,-0.0394488871098,-0.0232988684575,-0.0261583244306,-0.00283196848854
350407000000,832,350407000000,base_link,6.43161249161,1.3675673008,-0.0384881012142,-0.00945456978939,-0.0272320989752,0.0043380624875
350439000000,833,350439000000,base_link,6.4323143959,1.36668384075,-0.0381920337677,-0.0116046852178,-0.0225142235172,-0.000446583622717
350471000000,834,350471000000,base_link,6.43160963058,1.3656744957,-0.0391907505691,-0.00737253564398,-0.0169578371263,-0.00805068751315
350507000000,835,350507000000,base_link,6.4365696907,1.36514770985,-0.0374464280903,-0.00836685196506,-0.016646218033,-0.00392455045421
350539000000,836,350538000000,base_link,6.44016456604,1.36530554295,-0.0365247763693,-0.0117402023325,-0.00756922259348,-0.000279405032119
350571000000,837,350571000000,base_link,6.44555473328,1.36583983898,-0.0342542938888,-0.0108091777071,-0.0121214152234,-0.00179986016037
350607000000,838,350607000000,base_link,6.44820213318,1.36668944359,-0.0337531752884,-0.00742971900018,-0.0249362456884,-0.00151857056612
350639000000,839,350639000000,base_link,6.45110082626,1.36707293987,-0.0327309556305,-6.87564393611e-05,-0.0457977703451,-0.0020297723254
350671000000,840,350671000000,base_link,6.45389413834,1.36619055271,-0.0332933701575,0.022535513917,-0.0719107729507,-0.00688821669169
350707000000,841,350707000000,base_link,6.45852994919,1.36610925198,-0.0319259539247,0.0326816027676,-0.108713824037,-0.00517070977713
350739000000,842,350739000000,base_link,6.46218442917,1.36469507217,-0.0314565002918,0.0176434792046,-0.075258762566,0.000328526372523
350771000000,843,350771000000,base_link,6.46426486969,1.3653126955,-0.0310733336955,-0.00148392147168,-0.0329525047246,-0.00238950520749
350807000000,844,350807000000,base_link,6.46436452866,1.36440956593,-0.0289681740105,-0.013639281314,-0.0304645838147,-0.00550941603867
350839000000,845,350839000000,base_link,6.46427440643,1.36405050755,-0.0270079094917,-0.0206640883707,-0.0121611145502,0.00110673680402
350871000000,846,350871000000,base_link,6.46438074112,1.36440885067,-0.0251989625394,-0.0108099391836,-0.00687084665053,-0.00159172177072
350907000000,847,350907000000,base_link,6.46744680405,1.36453664303,-0.0207319464535,-0.0116326897576,0.000277156786809,-0.00234441620795
350939000000,848,350939000000,base_link,6.46887588501,1.3643913269,-0.0162038132548,-0.00554779432637,-0.000364499579072,-0.00808662110509
350971000000,849,350971000000,base_link,6.47070503235,1.36404335499,-0.013626717031,0.000255570245326,-0.00414046274461,-0.00288931159513
351007000000,850,351007000000,base_link,6.4695687294,1.36384749413,-0.0134367616847,-0.00631277812079,-0.0025872339266,-0.00668457815914
351039000000,851,351039000000,base_link,6.46621227264,1.36268472672,-0.0159688424319,0.00230726856721,-0.0187811259204,-0.00277214542324
351071000000,852,351071000000,base_link,6.46268892288,1.3636111021,-0.0180355496705,0.0308207930893,-0.0903337625005,-0.00548034171265
351107000000,853,351107000000,base_link,6.46015787125,1.36363840103,-0.0179511699826,0.0475734134922,-0.123197083382,-0.00701696412458
351139000000,854,351139000000,base_link,6.45733547211,1.3627436161,-0.0135676115751,0.0209540818556,-0.0196416816473,-0.00804203379285
351171000000,855,351171000000,base_link,6.45453882217,1.36310565472,-0.0105886217207,-0.00669894667792,0.0595882774303,-0.00735298094687
351207000000,856,351207000000,base_link,6.44722938538,1.3620237112,-0.00992388091981,-0.017533350784,0.075738758718,-0.00452331627913
351239000000,857,351239000000,base_link,6.44213247299,1.36161208153,-0.00883615203202,-0.0222049906648,0.0801651961707,-0.00184696469186
351271000000,858,351271000000,base_link,6.43800210953,1.36068916321,-0.00656340550631,-0.0178453056898,0.0820087435648,-0.00346311374151
351307000000,859,351307000000,base_link,6.43710231781,1.3620878458,-0.00514108361676,-0.0140063499345,0.0920841387262,-0.00512940154005
351339000000,860,351339000000,base_link,6.43879079819,1.36315667629,-0.00482361065224,-0.00926435493758,0.0809981881317,-0.015122443057
351371000000,861,351371000000,base_link,6.44111299515,1.36330103874,-0.00441494164988,0.0231841970141,0.0146794375082,-0.00583163548489
351407000000,862,351407000000,base_link,6.44195318222,1.36484336853,-0.00742164906114,0.0312387516053,-0.0296826241214,-0.00689527921893
351439000000,863,351439000000,base_link,6.44013834,1.36378371716,-0.0102681545541,0.0217704361999,-0.019396635797,-0.00359362618721
351471000000,864,351471000000,base_link,6.43923997879,1.36266815662,-0.0132314851508,0.00713555581858,0.0148567821912,-0.0109522292101
351507000000,865,351507000000,base_link,6.44239187241,1.36201202869,-0.0155117558315,-0.00402882573811,0.0255545512089,-0.0112172219265
351539000000,866,351539000000,base_link,6.44686555862,1.36278760433,-0.0181252770126,-0.0101498339048,0.040956726682,-0.0056651070549
351571000000,867,351571000000,base_link,6.45143175125,1.3632735014,-0.0207121632993,-0.0103474251038,0.0199921032898,-0.00805129063327
351607000000,868,351607000000,base_link,6.45477819443,1.36220383644,-0.0234460458159,-0.0103909012825,0.0096910180418,-0.00851353871464
351639000000,869,351639000000,base_link,6.45726299286,1.3618708849,-0.0232320763171,-0.0015126764188,-0.0140381183905,-0.0042687831656
351671000000,870,351671000000,base_link,6.45991754532,1.36372184753,-0.0223933719099,-0.000146963491683,-0.0207245525625,-0.00686744766466
351707000000,871,351707000000,base_link,6.46565628052,1.36441624165,-0.0224770586938,0.000764284349435,-0.0285105477783,0.00150501382162
351739000000,872,351739000000,base_link,6.47011137009,1.3648942709,-0.0237665232271,0.00211083343317,-0.0298762063816,-0.0110660296408
351771000000,873,351771000000,base_link,6.4749789238,1.36523604393,-0.0250978413969,0.00746098252305,-0.0344422297198,-0.00284961791761
351807000000,874,351807000000,base_link,6.47761297226,1.3646312952,-0.0249951835722,0.0166468488997,-0.0373816241075,-0.00589529169038
351839000000,875,351839000000,base_link,6.47970676422,1.36473917961,-0.0238130409271,0.0166096727727,-0.0473492605981,-0.00749468275833
